,school,season,conf_abbr,wins,losses,win_loss_pct,wins_conf,losses_conf,win_loss_pct_conf,srs,sos,pts_per_g,opp_pts_per_g,rank_pre,rank_min,rank_final,round_max,seed,coaches
18783,wagner,1976-77,Ind,3,21,.125,,,,-19.74,-5.29,64.7,76.5,,,,,,P.J. Carlesimo
18784,wagner,1968-69,MCC,18,10,.643,2,6,.250,,,92.3,84.8,,,,,,Chester Sellitto
18785,wagner,1967-68,MCC,21,8,.724,5,3,.625,,,87.7,80.6,,,,,,Chester Sellitto
18786,wagner,1966-67,MCC,19,9,.679,4,5,.444,,,83.7,76.7,,,,,,Chester Sellitto
18787,wagner,1965-66,MCC,14,12,.538,1,8,.111,,,78.7,81.5,,,,,,Chester Sellitto
18788,wake-forest,2019-20,ACC,13,18,.419,6,14,.300,6.69,8.14,73.4,74.9,,,,,,Danny Manning
18789,wake-forest,2018-19,ACC,11,20,.355,4,14,.222,1.21,8.47,68.4,75.6,,,,,,Danny Manning
18790,wake-forest,2017-18,ACC,11,20,.355,4,14,.222,7.76,8.79,73.3,74.4,,,,,,Danny Manning
18791,wake-forest,2016-17,ACC,19,14,.576,9,9,.500,14.19,9.80,82.8,78.4,,,,Lost First Four,11,Danny Manning
18792,wake-forest,2015-16,ACC,11,20,.355,2,16,.111,5.53,10.53,74.0,79.0,,,,,,Danny Manning
18793,wake-forest,2014-15,ACC,13,19,.406,5,13,.278,4.62,7.68,69.0,72.1,,,,,,Danny Manning
18794,wake-forest,2013-14,ACC,17,16,.515,6,12,.333,5.49,6.73,69.7,70.9,,,,,,Jeff Bzdelik
18795,wake-forest,2012-13,ACC,13,18,.419,6,12,.333,3.41,6.15,67.5,70.3,,,,,,Jeff Bzdelik
18796,wake-forest,2011-12,ACC,13,18,.419,4,12,.250,-0.75,4.19,65.5,70.4,,,,,,Jeff Bzdelik
18797,wake-forest,2010-11,ACC,8,24,.250,1,15,.063,-4.43,5.51,67.2,77.2,,,,,,Jeff Bzdelik
18798,wake-forest,2009-10,ACC,20,11,.645,9,7,.563,11.45,8.85,72.8,69.5,,23,,Lost Second Round,9,Dino Gaudio
18799,wake-forest,2008-09,ACC,24,7,.774,11,5,.688,15.63,7.36,81.0,70.7,21,1,12,Lost First Round,4,Dino Gaudio
18800,wake-forest,2007-08,ACC,17,13,.567,7,9,.438,9.29,8.83,72.2,69.4,,,,,,Dino Gaudio
18801,wake-forest,2006-07,ACC,15,16,.484,5,11,.313,6.08,9.31,73.8,76.4,,,,,,Skip Prosser
18802,wake-forest,2005-06,ACC,17,17,.500,3,13,.188,8.16,6.89,73.0,71.7,18,16,,,,Skip Prosser
18803,wake-forest,2004-05,ACC,27,6,.818,13,3,.813,20.24,10.27,84.9,74.0,2,1,5,Lost Second Round,2,Skip Prosser
18804,wake-forest,2003-04,ACC,21,10,.677,9,7,.563,18.45,11.03,83.5,76.1,20,4,17,Lost Regional Semifinal,4,Skip Prosser
18805,wake-forest,2002-03,ACC,25,6,.806,13,3,.813,16.96,6.96,77.8,67.8,,8,8,Lost Second Round,2,Skip Prosser
18806,wake-forest,2001-02,ACC,21,13,.618,9,7,.563,15.25,10.28,82.0,77.1,,14,,Lost Second Round,7,Skip Prosser
18807,wake-forest,2000-01,ACC,19,11,.633,8,8,.500,20.53,10.50,76.5,66.5,20,4,23,Lost First Round,7,Dave Odom
18808,wake-forest,1999-00,ACC,22,14,.611,7,9,.438,14.20,8.95,69.8,64.5,,18,,,,Dave Odom
18809,wake-forest,1998-99,ACC,17,14,.548,7,9,.438,9.81,8.13,66.6,65.0,,,,,,Dave Odom
18810,wake-forest,1997-98,ACC,16,14,.533,7,9,.438,9.63,10.37,65.8,66.5,,23,,,,Dave Odom
18811,wake-forest,1996-97,ACC,24,7,.774,11,5,.688,21.21,10.53,69.0,58.3,4,2,9,Lost Second Round,3,Dave Odom
18812,wake-forest,1995-96,ACC,26,6,.813,12,4,.750,18.26,10.73,68.9,61.3,11,6,9,Lost Regional Final,2,Dave Odom
18813,wake-forest,1994-95,ACC,26,6,.813,12,4,.750,19.15,10.83,71.4,62.8,24,3,3,Lost Regional Semifinal,1,Dave Odom
18814,wake-forest,1993-94,ACC,21,12,.636,9,7,.563,13.87,7.84,71.3,65.5,,,,Lost Second Round,5,Dave Odom
18815,wake-forest,1992-93,ACC,21,9,.700,10,6,.625,16.82,9.32,77.7,70.2,,9,16,Lost Regional Semifinal,5,Dave Odom
18816,wake-forest,1991-92,ACC,17,12,.586,7,9,.438,13.39,7.28,74.6,68.4,22,19,,Lost First Round,9,Dave Odom
18817,wake-forest,1990-91,ACC,19,11,.633,8,6,.571,13.76,8.19,80.5,74.9,,,,Lost Second Round,5,Dave Odom
18818,wake-forest,1989-90,ACC,12,16,.429,3,11,.214,7.81,8.38,68.8,69.4,,,,,,Dave Odom
18819,wake-forest,1988-89,ACC,13,15,.464,3,11,.214,8.12,8.37,76.1,76.9,,,,,,Bob Staak
18820,wake-forest,1987-88,ACC,10,18,.357,3,11,.214,2.63,6.84,72.4,76.6,,,,,,Bob Staak
18821,wake-forest,1986-87,ACC,14,15,.483,2,12,.143,6.49,5.66,68.9,68.1,,,,,,Bob Staak
18822,wake-forest,1985-86,ACC,8,21,.276,0,14,.000,1.39,9.25,59.8,67.3,,,,,,Bob Staak
18823,wake-forest,1984-85,ACC,15,14,.517,5,9,.357,9.91,6.98,73.1,68.7,,,,,,Carl Tacy
18824,wake-forest,1983-84,ACC,23,9,.719,7,7,.500,15.10,8.45,74.6,66.9,,8,19,Lost Regional Final,4,Carl Tacy
18825,wake-forest,1982-83,ACC,20,12,.625,7,7,.500,10.10,6.53,79.3,74.0,,19,,,,Carl Tacy
18826,wake-forest,1981-82,ACC,21,9,.700,9,5,.643,15.41,7.59,67.8,58.2,13,13,18,Lost Second Round,7,Carl Tacy
18827,wake-forest,1980-81,ACC,22,7,.759,9,5,.643,16.29,8.61,77.3,65.1,,3,11,Lost Second Round,4,Carl Tacy
18828,wake-forest,1979-80,ACC,13,14,.481,4,10,.286,8.64,7.36,70.4,67.6,,,,,,Carl Tacy
18829,wake-forest,1978-79,ACC,12,15,.444,3,9,.250,5.11,7.87,72.4,73.4,,,,,,Carl Tacy
18830,wake-forest,1977-78,ACC,19,10,.655,6,6,.500,12.89,7.93,83.2,76.4,17,14,,,,Carl Tacy
18831,wake-forest,1976-77,ACC,22,8,.733,8,4,.667,13.09,7.57,81.9,76.2,,4,9,Lost Regional Final,,Carl Tacy
18832,wake-forest,1975-76,ACC,17,10,.630,5,7,.417,12.37,7.37,87.8,82.6,,5,,,,Carl Tacy
18833,wake-forest,1974-75,ACC,13,13,.500,2,10,.167,8.27,6.79,80.6,79.1,,19,,,,Carl Tacy
18834,wake-forest,1973-74,ACC,13,13,.500,3,9,.250,9.08,6.96,76.2,74.1,,,,,,Carl Tacy
18835,wake-forest,1972-73,ACC,12,15,.444,3,9,.250,1.25,6.98,72.3,77.4,,,,,,Carl Tacy
18836,wake-forest,1971-72,ACC,8,18,.308,3,9,.250,2.95,7.08,69.2,71.0,,,,,,Jack McCloskey
18837,wake-forest,1970-71,ACC,16,10,.615,7,7,.500,9.00,5.96,79.4,74.1,,,,,,Jack McCloskey
18838,wake-forest,1969-70,ACC,14,13,.519,6,8,.429,5.15,6.23,81.4,80.6,,,,,,Jack McCloskey
18839,wake-forest,1968-69,ACC,18,9,.667,8,6,.571,9.15,3.43,86.1,79.2,,,,,,Jack McCloskey
18840,wake-forest,1967-68,ACC,5,21,.192,3,11,.214,-5.07,2.78,70.7,78.5,,,,,,Jack McCloskey
18841,wake-forest,1966-67,ACC,9,18,.333,5,9,.357,0.26,5.00,72.2,77.3,,,,,,Jack McCloskey
18842,wake-forest,1965-66,ACC,8,18,.308,4,10,.286,-0.47,8.72,83.8,93.0,,,,,,Jack Murdock
18843,wake-forest,1964-65,ACC,12,15,.444,6,8,.429,2.38,5.27,81.9,84.7,,,,,,Bones McKinney
18844,wake-forest,1963-64,ACC,16,11,.593,9,5,.643,4.95,2.80,74.1,72.0,,,,,,Bones McKinney
18845,wake-forest,1962-63,ACC,16,10,.615,11,3,.786,4.97,2.43,71.3,68.8,,,,,,Bones McKinney
18846,wake-forest,1961-62,ACC,22,9,.710,12,2,.857,11.57,4.50,81.4,74.3,3,3,,Lost National Semifinal,,Bones McKinney
18847,wake-forest,1960-61,ACC,19,11,.633,11,3,.786,8.17,1.71,82.9,76.5,,19,,Lost Regional Final,,Bones McKinney
18848,wake-forest,1959-60,ACC,21,7,.750,12,2,.857,12.02,2.38,72.7,63.1,,8,19,,,Bones McKinney
18849,wake-forest,1958-59,ACC,10,14,.417,5,9,.357,0.84,1.67,65.4,66.2,,,,,,Bones McKinney
18850,wake-forest,1957-58,ACC,6,17,.261,3,11,.214,-2.61,2.00,63.1,67.7,,,,,,Bones McKinney
18851,wake-forest,1956-57,ACC,19,9,.679,7,7,.500,7.11,1.40,68.4,62.6,,10,18,,,Murray Greason
18852,wake-forest,1955-56,ACC,19,9,.679,10,4,.714,9.97,4.47,80.7,75.2,,16,16,,,Murray Greason
18853,wake-forest,1954-55,ACC,17,10,.630,8,6,.571,6.95,1.37,85.7,79.2,,17,,,,Murray Greason
18854,wake-forest,1953-54,ACC,17,12,.586,8,4,.667,4.72,-1.85,76.2,,,,,,,Murray Greason
18855,wake-forest,1952-53,Southern,19,6,.760,12,3,.800,7.21,-0.66,84.0,74.2,,12,15,Lost Regional Semifinal,,Murray Greason
18856,wake-forest,1951-52,Southern,10,19,.345,7,9,.438,-12.96,-4.26,64.9,71.4,,,,,,Murray Greason
18857,wake-forest,1950-51,Southern,16,14,.533,8,9,.471,-9.19,-6.46,65.6,65.0,,,,,,Murray Greason
18858,wake-forest,1949-50,Southern,14,16,.467,11,8,.579,-8.20,-9.48,57.2,56.6,,,,,,Murray Greason
18859,wake-forest,1948-49,Southern,11,13,.458,7,7,.500,,,53.6,57.3,,,,,,Murray Greason
18860,wake-forest,1947-48,Southern,18,11,.621,8,7,.533,,,57.9,52.7,,,,,,Murray Greason
18861,wake-forest,1946-47,Southern,11,13,.458,8,9,.471,,,,,,,,,,Murray Greason
18862,wake-forest,1945-46,Southern,12,6,.667,8,5,.615,,,,,,,,,,Murray Greason
18863,wake-forest,1944-45,Southern,3,14,.176,0,6,.000,,,,,,,,,,Murray Greason
18864,wake-forest,1942-43,Southern,1,10,.091,1,10,.091,,,,,,,,,,Murray Greason
18865,wake-forest,1941-42,Southern,16,8,.667,13,5,.722,,,,,,,,,,Murray Greason
18866,wake-forest,1940-41,Southern,9,9,.500,7,6,.538,,,,,,,,,,Murray Greason
18867,wake-forest,1939-40,Southern,13,9,.591,10,5,.667,,,,,,,,,,Murray Greason
18868,washburn,1940-41,MVC,7,12,.368,4,8,.333,,,,,,,,,,Dee Errikson
18869,washburn,1939-40,MVC,8,8,.500,6,6,.500,,,,,,,,,,Dee Errikson
18870,washington-jefferson,1943-44,Ind,11,6,.647,,,,,,,,,,,,,Adam Sanders
18871,washington-jefferson,1942-43,Ind,18,5,.783,,,,,,,,,,,,,Adam Sanders
18872,washington-jefferson,1941-42,Ind,9,8,.529,,,,,,,,,,,,,Adam Sanders
18873,washington-lee,1958-59,Ind,1,15,.063,,,,-28.93,1.00,,,,,,,,Bob McHenry
18874,washington-lee,1957-58,Southern,9,16,.360,4,9,.308,-13.70,-1.33,,,,,,,,Weenie Miller
18875,washington-lee,1956-57,Southern,20,7,.741,10,3,.769,-0.85,-5.27,,,,,,,,Billy McCann
18876,washington-lee,1955-56,Southern,12,16,.429,5,8,.385,-11.24,-6.01,,,,,,,,Billy McCann
18877,washington-lee,1954-55,Southern,16,13,.552,8,5,.615,-5.54,-8.15,,,,,,,,Billy McCann
18878,washington-lee,1953-54,Southern,6,17,.261,3,9,.250,-24.09,-8.51,,,,,,,,Billy McCann
18879,washington-lee,1952-53,Southern,2,20,.091,1,17,.056,-20.01,0.09,,,,,,,,Billy McCann
18880,washington-lee,1951-52,Southern,6,21,.222,3,11,.214,-14.88,-5.18,,,,,,,,Scott Hamilton
18881,washington-lee,1950-51,Southern,8,17,.320,5,13,.278,-18.01,-13.36,,,,,,,,Scott Hamilton
18882,washington-lee,1949-50,Southern,8,12,.400,4,9,.308,-15.69,-9.89,,,,,,,,Conn Davis
18883,washington-lee,1948-49,Southern,10,12,.455,5,9,.357,,,59.5,65.8,,,,,,Robert Spessard
18884,washington-lee,1947-48,Southern,7,17,.292,5,9,.357,,,,,,,,,,Carl Wise
18885,washington-lee,1946-47,Southern,16,7,.696,7,6,.538,,,,,,,,,,Carl Wise
18886,washington-lee,1945-46,Southern,2,11,.154,0,4,.000,,,,,,,,,,Harry Young
18887,washington-lee,1942-43,Southern,7,12,.368,2,10,.167,,,,,,,,,,George S. Gummy Proctor
18888,washington-lee,1941-42,Southern,10,15,.400,7,7,.500,,,,,,,,,,Harold Cunningham
18889,washington-lee,1940-41,Southern,11,11,.500,9,4,.692,,,,,,,,,,Harold Cunningham
18890,washington-lee,1939-40,Southern,13,5,.722,7,3,.700,,,,,,,,,,Harold Cunningham
18891,washington-mo,1959-60,Ind,11,13,.458,,,,-16.23,-5.89,,,,,,,,Chuck Smith
18892,washington-mo,1958-59,Ind,9,13,.409,,,,-8.66,-1.77,,,,,,,,Blair Gullion
18893,washington-mo,1957-58,Ind,11,10,.524,,,,-13.38,-5.78,,,,,,,,Blair Gullion
18894,washington-mo,1956-57,Ind,12,9,.571,,,,-2.56,-2.06,,,,,,,,Blair Gullion
18895,washington-mo,1955-56,Ind,17,5,.773,,,,5.99,0.99,,,,,,,,Blair Gullion
18896,washington-mo,1954-55,Ind,8,14,.364,,,,-6.73,-0.48,,,,,,,,Blair Gullion
18897,washington-mo,1953-54,Ind,12,10,.545,,,,-1.75,-0.75,,,,,,,,Blair Gullion
18898,washington-mo,1949-50,Ind,17,6,.739,,,,1.27,1.16,,,,,,,,Blair Gullion
18899,washington-mo,1948-49,Ind,13,9,.591,,,,,,49.0,45.0,,,,,,Blair Gullion
18900,washington-mo,1947-48,Ind,10,11,.476,,,,,,,,,,,,,Blair Gullion
18901,washington-mo,1946-47,MVC,11,14,.440,3,9,.250,,,,,,,,,,Raymond Blake
18902,washington-mo,1945-46,MVC,10,17,.370,3,6,.333,,,,,,,,,,Bob Kinnan
18903,washington-mo,1944-45,MVC,10,9,.526,0,0,,,,,,,,,,,Charles Heiser
18904,washington-mo,1943-44,MVC,12,5,.706,0,0,,,,,,,,,,,Lawrence McCreary
18905,washington-mo,1942-43,MVC,9,10,.474,7,3,.700,,,,,,,,,,Bob Kinnan
18906,washington-mo,1941-42,MVC,10,13,.435,4,6,.400,,,,,,,,,,Bob Kinnan
18907,washington-mo,1940-41,MVC,9,8,.529,6,6,.500,,,,,,,,,,Bob Kinnan
18908,washington-mo,1939-40,MVC,7,13,.350,2,10,.167,,,,,,,,,,Hudson Hellmich
18909,washington,2019-20,Pac-12,15,17,.469,5,13,.278,12.41,8.25,70.6,66.4,,20,,,,Mike Hopkins
18910,washington,2018-19,Pac-12,27,9,.750,15,3,.833,12.01,7.01,69.8,64.8,25,25,,Lost Second Round,9,Mike Hopkins
18911,washington,2017-18,Pac-12,21,13,.618,10,8,.556,7.65,6.06,74.6,73.0,,,,,,Mike Hopkins
18912,washington,2016-17,Pac-12,9,22,.290,2,16,.111,2.15,6.82,76.4,81.1,,,,,,Lorenzo Romar
18913,washington,2015-16,Pac-12,19,15,.559,9,9,.500,11.21,8.12,83.9,80.8,,,,,,Lorenzo Romar
18914,washington,2014-15,Pac-12,16,15,.516,5,13,.278,5.57,4.83,68.6,67.9,,13,,,,Lorenzo Romar
18915,washington,2013-14,Pac-12,17,15,.531,9,9,.500,6.26,6.45,74.5,74.7,,,,,,Lorenzo Romar
18916,washington,2012-13,Pac-12,18,16,.529,9,9,.500,7.93,7.22,67.9,67.2,,,,,,Lorenzo Romar
18917,washington,2011-12,Pac-12,24,11,.686,14,4,.778,10.79,5.27,75.6,70.1,,,,,,Lorenzo Romar
18918,washington,2010-11,Pac-10,24,11,.686,11,7,.611,20.12,7.74,83.1,70.7,18,13,23,Lost Third Round,7,Lorenzo Romar
18919,washington,2009-10,Pac-10,26,10,.722,11,7,.611,15.64,7.49,79.2,70.0,14,12,,Lost Regional Semifinal,11,Lorenzo Romar
18920,washington,2008-09,Pac-10,26,9,.743,14,4,.778,16.78,8.19,78.6,69.5,,13,15,Lost Second Round,4,Lorenzo Romar
18921,washington,2007-08,Pac-10,16,17,.485,7,11,.389,9.09,8.00,73.2,70.8,,,,,,Lorenzo Romar
18922,washington,2006-07,Pac-10,19,13,.594,8,10,.444,10.03,6.50,76.5,73.0,17,13,,,,Lorenzo Romar
18923,washington,2005-06,Pac-10,26,7,.788,13,5,.722,18.08,5.96,82.0,69.9,,7,17,Lost Regional Semifinal,5,Lorenzo Romar
18924,washington,2004-05,Pac-10,29,6,.829,14,4,.778,19.77,7.66,86.5,74.2,22,8,8,Lost Regional Semifinal,1,Lorenzo Romar
18925,washington,2003-04,Pac-10,19,12,.613,12,6,.667,9.46,6.43,82.0,79.0,,,,Lost First Round,8,Lorenzo Romar
18926,washington,2002-03,Pac-10,10,17,.370,5,13,.278,4.65,7.28,72.4,75.0,,,,,,Lorenzo Romar
18927,washington,2001-02,Pac-10,11,18,.379,5,13,.278,4.39,10.10,72.0,77.1,,,,,,Bob Bender
18928,washington,2000-01,Pac-10,10,20,.333,4,14,.222,-0.06,10.11,67.6,76.7,,,,,,Bob Bender
18929,washington,1999-00,Pac-10,10,20,.333,5,13,.278,2.46,9.98,66.0,72.8,,,,,,Bob Bender
18930,washington,1998-99,Pac-10,17,12,.586,10,8,.556,11.62,10.02,74.2,71.5,14,14,,Lost First Round,7,Bob Bender
18931,washington,1997-98,Pac-10,20,10,.667,11,7,.611,10.32,8.32,78.6,76.6,,,,Lost Regional Semifinal,11,Bob Bender
18932,washington,1996-97,Pac-10,17,11,.607,10,8,.556,10.64,8.09,75.2,72.3,,,,,,Bob Bender
18933,washington,1995-96,Pac-10,16,12,.571,9,9,.500,7.81,5.27,70.0,67.5,,,,,,Bob Bender
18934,washington,1994-95,Pac-10,9*,18*,.333,5*,13*,.278,6.53,10.34,66.9,70.7,,,,,,Bob Bender
18935,washington,1993-94,Pac-10,5,22,.185,3,15,.167,0.57,8.79,61.9,70.1,,,,,,Bob Bender
18936,washington,1992-93,Pac-10,13,14,.481,7,11,.389,4.94,6.26,71.1,68.9,,,,,,Lynn Nance
18937,washington,1991-92,Pac-10,12,17,.414,5,13,.278,2.38,8.90,65.9,67.7,,,,,,Lynn Nance
18938,washington,1990-91,Pac-10,14,14,.500,5,13,.278,6.95,8.41,67.6,67.7,,,,,,Lynn Nance
18939,washington,1989-90,Pac-10,11,17,.393,5,13,.278,4.86,8.29,63.8,65.1,,,,,,Lynn Nance
18940,washington,1988-89,Pac-10,12,16,.429,8,10,.444,2.59,9.52,75.6,82.5,,,,,,Andy Russo
18941,washington,1987-88,Pac-10,10,19,.345,5,13,.278,1.59,6.41,70.1,74.9,,,,,,Andy Russo
18942,washington,1986-87,Pac-10,20,15,.571,10,8,.556,8.13,4.43,75.0,71.4,,,,,,Andy Russo
18943,washington,1985-86,Pac-10,19,12,.613,13,5,.722,8.47,5.37,72.1,69.0,,,,Lost First Round,12,Andy Russo
18944,washington,1984-85,Pac-10,22,10,.688,13,5,.722,11.98,5.88,64.9,58.8,9,7,,Lost First Round,5,Marv Harshman
18945,washington,1983-84,Pac-10,24,7,.774,15,3,.833,9.28,3.35,64.6,58.7,,13,15,Lost Regional Semifinal,6,Marv Harshman
18946,washington,1982-83,Pac-10,16,15,.516,7,11,.389,2.31,4.70,65.6,66.4,,,,,,Marv Harshman
18947,washington,1981-82,Pac-10,19,10,.655,11,7,.611,7.42,5.76,67.0,63.0,,19,,,,Marv Harshman
18948,washington,1980-81,Pac-10,14,13,.519,8,10,.444,3.06,5.63,77.3,77.1,,,,,,Marv Harshman
18949,washington,1979-80,Pac-10,18,10,.643,9,9,.500,7.14,4.82,74.6,69.5,,,,,,Marv Harshman
18950,washington,1978-79,Pac-10,11,16,.407,6,12,.333,4.98,6.42,66.7,68.1,,,,,,Marv Harshman
18951,washington,1977-78,Pac-8,14,13,.519,6,8,.429,5.16,4.97,71.1,70.6,,,,,,Marv Harshman
18952,washington,1976-77,Pac-8,17,10,.630,8,6,.571,6.28,2.48,73.6,69.1,,,,,,Marv Harshman
18953,washington,1975-76,Pac-8,22*,6*,.786,9*,5*,.643,16.59,5.59,80.2,68.8,,6,,Lost First Round,,Marv Harshman
18954,washington,1974-75,Pac-8,16,10,.615,6,8,.429,12.38,6.56,80.9,73.8,,20,,,,Marv Harshman
18955,washington,1973-74,Pac-8,16,10,.615,7,7,.500,6.58,6.18,77.9,77.3,,,,,,Marv Harshman
18956,washington,1972-73,Pac-8,16,11,.593,6,8,.429,7.08,4.84,74.9,71.0,,,,,,Marv Harshman
18957,washington,1971-72,Pac-8,20,6,.769,10,4,.714,13.11,6.27,84.8,77.6,,,,,,Marv Harshman
18958,washington,1970-71,Pac-8,15,13,.536,6,8,.429,4.16,3.84,78.8,76.3,,,,,,Tex Winter
18959,washington,1969-70,Pac-8,17,9,.654,7,7,.500,9.85,5.50,75.8,71.5,,9,,,,Tex Winter
18960,washington,1968-69,Pac-8,13,13,.500,6,8,.429,2.34,2.46,64.5,64.6,,,,,,Tex Winter
18961,washington,1967-68,AAWU,12,14,.462,4,10,.286,4.56,3.83,76.3,75.5,,,,,,Mac Duckworth
18962,washington,1966-67,AAWU,13,12,.520,6,8,.429,1.40,4.24,74.8,77.7,,,,,,Mac Duckworth
18963,washington,1965-66,AAWU,10,15,.400,4,10,.286,-0.53,5.24,69.8,70.8,,,,,,Mac Duckworth
18964,washington,1964-65,AAWU,9,16,.360,5,9,.357,3.93,4.33,70.2,70.6,,,,,,Mac Duckworth
18965,washington,1963-64,AAWU,9,17,.346,5,10,.333,-0.57,6.73,59.5,66.8,,,,,,Mac Duckworth
18966,washington,1962-63,AAWU,13,13,.500,6,6,.500,3.66,6.54,56.3,59.2,,,,,,John Grayson
18967,washington,1961-62,AAWU,16,10,.615,5,7,.417,9.51,4.51,66.0,61.0,,,,,,John Grayson
18968,washington,1960-61,AAWU,13,13,.500,6,6,.500,5.63,5.51,60.8,59.9,,,,,,John Grayson
18969,washington,1959-60,AAWU,15,13,.536,2,9,.182,7.08,6.16,59.9,58.6,,,,,,John Grayson
18970,washington,1958-59,PCC,18,8,.692,11,5,.688,9.01,3.13,67.2,61.3,,19,,,,Tippy Dye
18971,washington,1957-58,PCC,8,18,.308,5,11,.313,0.55,5.82,57.7,63.0,,,,,,Tippy Dye
18972,washington,1956-57,PCC,17,9,.654,13,3,.813,5.83,3.21,67.9,65.3,,,,,,Tippy Dye
18973,washington,1955-56,PCC,15,11,.577,11,5,.688,5.79,2.29,67.5,64.0,,,,,,Tippy Dye
18974,washington,1954-55,PCC,13,12,.520,7,9,.438,4.53,0.31,66.1,60.6,,,,,,Tippy Dye
18975,washington,1953-54,PCC,8,18,.308,7,9,.438,-0.60,3.69,62.0,66.5,,,,,,Tippy Dye
18976,washington,1952-53,PCC,28,3,.903,15,1,.938,16.34,3.44,76.9,62.9,,2,4,Lost National Semifinal,,Tippy Dye
18977,washington,1951-52,PCC,25,6,.806,14,2,.875,16.45,5.13,62.3,51.0,,3,6,,,Tippy Dye
18978,washington,1950-51,PCC,24,6,.800,11,5,.688,15.88,4.51,62.2,50.8,,12,15,Lost Regional Semifinal,,Tippy Dye
18979,washington,1949-50,PCC,19,10,.655,8,8,.500,0.82,0.43,,,,16,,,,Arthur McLarney
18980,washington,1948-49,PCC,11,15,.423,6,10,.375,,,52.5,52.7,,,,,,Arthur McLarney
18981,washington,1947-48,PCC,23,11,.676,10,6,.625,,,57.9,47.8,,,,Lost Regional Semifinal,,Arthur McLarney
18982,washington,1946-47,PCC,16,8,.667,8,8,.500,,,,,,,,,,Hec Edmundson
18983,washington,1945-46,PCC,14,14,.500,6,10,.375,,,,,,,,,,Hec Edmundson
18984,washington,1944-45,PCC,22,18,.550,5,11,.313,,,,,,,,,,Hec Edmundson
18985,washington,1943-44,PCC,26,6,.813,15,1,.938,,,,,,,,,,Hec Edmundson
18986,washington,1942-43,PCC,24,7,.774,12,4,.750,,,,,,,,Lost Regional Semifinal,,Hec Edmundson
18987,washington,1941-42,PCC,18,7,.720,10,6,.625,,,,,,,,,,Hec Edmundson
18988,washington,1940-41,PCC,12,13,.480,7,9,.438,,,,,,,,,,Hec Edmundson
18989,washington,1939-40,PCC,10,15,.400,6,10,.375,,,,,,,,,,Hec Edmundson
18990,washington-state,2019-20,Pac-12,16,16,.500,6,12,.333,5.13,4.94,69.8,69.7,,,,,,Kyle Smith
18991,washington-state,2018-19,Pac-12,11,21,.344,4,14,.222,-1.67,2.20,74.8,78.7,,,,,,Ernie Kent
18992,washington-state,2017-18,Pac-12,12,19,.387,4,14,.222,0.67,5.22,73.2,77.8,,,,,,Ernie Kent
18993,washington-state,2016-17,Pac-12,13,18,.419,6,12,.333,0.13,6.87,70.3,76.6,,,,,,Ernie Kent
18994,washington-state,2015-16,Pac-12,9,22,.290,1,17,.056,0.50,7.97,70.5,77.2,,,,,,Ernie Kent
18995,washington-state,2014-15,Pac-12,13,18,.419,7,11,.389,0.14,6.08,70.6,76.5,,,,,,Ernie Kent
18996,washington-state,2013-14,Pac-12,10,21,.323,3,15,.167,1.34,7.24,62.4,67.1,,,,,,Ken Bone
18997,washington-state,2012-13,Pac-12,13,19,.406,4,14,.222,6.70,5.26,64.4,63.0,,,,,,Ken Bone
18998,washington-state,2011-12,Pac-12,19,18,.514,7,11,.389,6.17,4.06,68.1,65.4,,,,,,Ken Bone
18999,washington-state,2010-11,Pac-10,22,13,.629,9,9,.500,12.27,6.81,72.9,67.4,,,,,,Ken Bone
19000,washington-state,2009-10,Pac-10,16,15,.516,6,12,.333,5.31,4.65,71.9,70.6,,,,,,Ken Bone
19001,washington-state,2008-09,Pac-10,17,16,.515,8,10,.444,11.29,7.50,59.2,55.4,,,,,,Tony Bennett
19002,washington-state,2007-08,Pac-10,26,9,.743,11,7,.611,16.35,6.35,66.4,56.4,10,4,21,Lost Regional Semifinal,4,Tony Bennett
19003,washington-state,2006-07,Pac-10,26,8,.765,13,5,.722,13.33,6.00,66.9,59.5,,9,13,Lost Second Round,3,Tony Bennett
19004,washington-state,2005-06,Pac-10,11,17,.393,4,14,.222,8.25,7.79,58.2,57.7,,,,,,Dick Bennett
19005,washington-state,2004-05,Pac-10,12,16,.429,7,11,.389,6.39,7.39,55.9,56.9,,,,,,Dick Bennett
19006,washington-state,2003-04,Pac-10,13,16,.448,7,11,.389,2.98,5.05,57.9,59.7,,,,,,Dick Bennett
19007,washington-state,2002-03,Pac-10,7,20,.259,2,16,.111,-1.45,6.73,70.6,78.8,,,,,,Paul Graham
19008,washington-state,2001-02,Pac-10,6,21,.222,1,17,.056,-3.06,6.94,70.4,80.4,,,,,,Paul Graham
19009,washington-state,2000-01,Pac-10,12,16,.429,5,13,.278,3.64,7.04,66.9,70.3,,,,,,Paul Graham
19010,washington-state,1999-00,Pac-10,6,22,.214,1,17,.056,-1.91,7.66,63.5,73.1,,,,,,Paul Graham
19011,washington-state,1998-99,Pac-10,10,19,.345,4,14,.222,2.95,8.80,73.0,78.4,,,,,,Kevin Eastman
19012,washington-state,1997-98,Pac-10,10,19,.345,3,15,.167,5.02,7.82,71.8,72.0,,,,,,Kevin Eastman
19013,washington-state,1996-97,Pac-10,13,17,.433,5,13,.278,8.06,7.71,74.8,74.1,,,,,,Kevin Eastman
